Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
4ebfadbb7a8b99b8252b7f89c2b0d87b809edd7e,Implement session integrity check in DefaultActionWatchdog and enhance error handling in BaseWatchdog to manage timeouts gracefully,['5a57bec605344b08f4171c8702260740e1eb075c'],False,"['browser_use/browser/default_action_watchdog.py', 'browser_use/browser/watchdog_base.py']"
aef48b7fa226306b64f830057964d5c0e86e41fe,update available file paths on pdf download and fix some bugs in pdf detection/download. mostly coded by claude-opus-4.1,['2d171fd1aec68e93058253bae482f6f361091eca'],False,"['browser_use/browser/PLAYWRIGHT_MIGRATION_EXPLAINED.md', 'browser_use/browser/downloads_watchdog.py', 'browser_use/browser/profile.py', 'browser_use/browser/session.py']"
70115c44c05ef5ea92c3cc7effdef87442aefc1b,"Refactor HTML extraction and content processing in Controller class. Introduced methods for cleaning HTML, validating content relevance, and intelligently truncating long content. Enhanced markdown conversion and improved error handling for content extraction failures.",['fcc737be1bae32444076e254674a4d5353355486'],False,['browser_use/controller/service.py']
38d68361d1294922bcddbb74b6e0c555fc5169dc,"Refactor content extraction process in Controller class. Simplified HTML to markdown conversion using markdownify, improved error handling, and streamlined memory management for extracted content. Removed obsolete methods related to HTML cleaning and content validation.",['c6e71121c19c12b4da9b392d013b8a71af3da9d2'],False,['browser_use/controller/service.py']
a684a73fa10cf090796a9d911c610567249c6cf8,fix,['2d839ec710939c6707e6f20b644fbbfe2808c0cf'],False,['tests/ci/test_gif_generation_with_navigation.py']
54f209830c3e14fac3d946ef561af5fa4f069a83,"Fix: Decouple use_vision and generate_gif settings (#2635)

Fixes #2615 
  Problem

When use_vision=False, GIF generation failed because screenshot capture
was tied to the vision setting, preventing non-vision models (like
DeepSeek) from generating GIFs.

  Solution

Modified screenshot capture logic to consider both settings
independently:
  # Before: only capture for vision
  include_screenshot=self.settings.use_vision

  # After: capture for either vision OR gif generation
include_screenshot=self.settings.use_vision or
bool(self.settings.generate_gif)

  Result

  - ✅ use_vision=False + generate_gif=True now works
  - ✅ Backward compatible - all existing behavior preserved
  - ✅ Performance optimized - screenshots only when needed
  - ✅ Added test coverage for the fix
    
<!-- This is an auto-generated description by cubic. -->
---

## Summary by cubic
Fixed an issue where GIF generation failed if use_vision was disabled by
decoupling the screenshot logic from the vision setting.

- **Bug Fixes**
- Screenshots are now captured if either use_vision or generate_gif is
enabled.
- Added a test to confirm GIFs generate correctly when use_vision is
False.

<!-- End of auto-generated description by cubic. -->","['eb3a82a87d32605abe30041271023cb2b6cd5dc5', 'a684a73fa10cf090796a9d911c610567249c6cf8']",True,[]
3aa7c18faea15c3ab4a836fc9c37deb5c0045275,fixed dom PageInfo calculation,['9dc4f072338e5bf351ca706d0eb17d9482291f19'],False,"['browser_use/browser/dom_watchdog.py', 'browser_use/dom/playground/extraction.py']"
95cfdd5897520fd180ce988a121586c65dfe1097,Merge commit '3aa7c18faea15c3ab4a836fc9c37deb5c0045275' into local-remote-split-type-fix-auto-enter,"['88896c05b78e8a395a3de8dab6dd833b7c085780', '3aa7c18faea15c3ab4a836fc9c37deb5c0045275']",True,[]
aa45460617f6b2cbe35e0ac717948a8530523e65,Fixed multiact cache,['cb4d206a4893c5e3cd069f0fda3d61c7ede0b62c'],False,"['browser_use/agent/service.py', 'browser_use/controller/service.py']"
293e9d85ebd8606799b038ad1e47ba84b85e95ee,wip cli fixes,['95cfdd5897520fd180ce988a121586c65dfe1097'],False,['browser_use/cli.py']
97b565b1dcc42fa67b9d0d245c45a7b5baf165ec,Fix remove highlights,['2d63ccf65aa56db47af5bdf9aa72dc85054c04a9'],False,['browser_use/browser/session.py']
39ff164008f07d546fec61ef3e63c0659375a411,Fix extract content,['97b565b1dcc42fa67b9d0d245c45a7b5baf165ec'],False,['browser_use/controller/service.py']
59c8b36d09e6cb699e11fc4eaddc6194d40b6473,Fix typo,['a48e3914fa07f85093e5bed27990a0ee83fc66cc'],False,['docs/cli.mdx']
8a11d05bf8f1e4be3d7d54952fcb3f37f9400c77,"Fix #2614: Prevent QueueShutDown exception when using add_new_task + multiple runs

The issue occurred when calling agent.run() after using add_new_task(), because
the second run() attempted to dispatch CreateAgentSessionEvent to an already
shut down event queue from the first run.

This change:
- Adds session_initialized flag to AgentState to track if session events were dispatched
- Only dispatches CreateAgentSessionEvent on the first run() call
- CreateAgentTaskEvent is still dispatched on every run() as tasks can change
- Maintains all existing functionality while preventing the QueueShutDown exception

Fixes the workflow: agent.run() -> agent.add_new_task() -> agent.run() ✅

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",['a48e3914fa07f85093e5bed27990a0ee83fc66cc'],False,"['browser_use/agent/service.py', 'browser_use/agent/views.py']"
571bfa78a478a3df67311913968a80289bd39c04,"style: Remove trailing whitespace to fix pre-commit formatting

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",['8a11d05bf8f1e4be3d7d54952fcb3f37f9400c77'],False,['browser_use/agent/service.py']
1afb7c7a655e0b849b0ecfb3a4e84a8a554e246c,local-remote-split-type-fix-auto-enter (#2636),"['4a4ce9ff45d357d509be9932b47a61d28d299f8c', '9dbf127e3b42921e9e032411e6452ab8dbf98eb4']",True,[]
cb5fb38036a3c592d3da0b794b1a26ca4c4bed09,cli fixes and types for input,['9ab14b4cf0053019374687b56fa85ab057c20aad'],False,"['browser_use/cli.py', 'browser_use/controller/service.py']"
d1e569eb3112b87ff2b47b17777791739e633bf5,raise BrowserError exceptions instead of returning success=False,['7cadc3fdb21fd6e56aa98a1fb0933ce5209ba096'],False,"['CLAUDE.md', 'browser_use/agent/service.py', 'browser_use/browser/crash_watchdog.py', 'browser_use/browser/default_action_watchdog.py', 'browser_use/browser/dom_watchdog.py', 'browser_use/browser/downloads_watchdog.py', 'browser_use/browser/events.py', 'browser_use/browser/local_browser_watchdog.py', 'browser_use/browser/permissions_watchdog.py', 'browser_use/browser/popups_watchdog.py', 'browser_use/browser/profile.py', 'browser_use/browser/screenshot_watchdog.py', 'browser_use/browser/security_watchdog.py', 'browser_use/browser/session.py', 'browser_use/browser/storage_state_watchdog.py', 'browser_use/browser/views.py', 'browser_use/cli.py', 'browser_use/controller/service.py', 'browser_use/logging_config.py', 'examples/custom-functions/cua.py', 'examples/custom-functions/extract_pdf_content.py', 'examples/custom-functions/file_upload.py', 'examples/custom-functions/solve_amazon_captcha.py', 'examples/features/multiple_tasks.py', 'examples/features/result_processing.py', 'examples/features/save_trace.py', 'examples/use-cases/find_and_apply_to_jobs.py', 'examples/use-cases/google_sheets.py', 'examples/use-cases/play_chess.py', 'tests/ci/test_browser_event_ClickElementEvent.py', 'tests/ci/test_browser_event_NavigateToUrlEvent.py', 'tests/ci/test_browser_event_ScrollEvent.py', 'tests/ci/test_browser_event_TypeTextEvent.py', 'tests/ci/test_browser_event_TypeTextEvent2.py', 'tests/ci/test_browser_watchdog_aboutblank.py', 'tests/ci/test_browser_watchdog_base.py', 'tests/ci/test_browser_watchdog_crash.py', 'tests/ci/test_browser_watchdog_downloads.py', 'tests/ci/test_browser_watchdog_permissions.py', 'tests/ci/test_browser_watchdog_security.py', 'tests/ci/test_browser_watchdog_storage_state.py', 'tests/ci/test_cdp_new_tab_session.py', 'tests/ci/test_download_upload_full_circle.py', 'tests/ci/test_multi_websocket.py', 'tests/ci/test_search_google_tab_focus.py']"
c440e29ea1e2e23512bd20b624197e9fc1e48146,fix cached selector map and js popups,['7a0889cf20df5829044ae66189a454b172e56e8e'],False,"['browser_use/agent/service.py', 'browser_use/browser/default_action_watchdog.py', 'browser_use/browser/popups_watchdog.py', 'browser_use/controller/service.py', 'pyproject.toml']"
d1c9ddd9feca9a8972a5d1f96689c708d42816cf,fix search_google nav,['16564c751d0e95e7c16e41a9346c8b55729effd3'],False,"['browser_use/browser/events.py', 'browser_use/browser/session.py', 'browser_use/controller/service.py']"
37446f54cff51d3ca670518e757fc1cbde6bca00,Fix screenshot,['d1c9ddd9feca9a8972a5d1f96689c708d42816cf'],False,"['browser_use/browser/dom_watchdog.py', 'browser_use/browser/screenshot_watchdog.py']"
9edad03d23562d55632781f3370702cf509d4667,Fix screenshots,['37446f54cff51d3ca670518e757fc1cbde6bca00'],False,['browser_use/browser/events.py']
192c02e168094a1c017fc32a24096d1a9c1097e6,fix: fix Page.addScriptToEvaluateOnNewDocument CDP call,['d1c9ddd9feca9a8972a5d1f96689c708d42816cf'],False,['browser_use/browser/session.py']
28e26cb87a6bf1c356170574553421c7b19abdc6,"Revert ""fix: fix Page.addScriptToEvaluateOnNewDocument CDP call""

This reverts commit 192c02e168094a1c017fc32a24096d1a9c1097e6.",['192c02e168094a1c017fc32a24096d1a9c1097e6'],False,['browser_use/browser/session.py']
938b0d9af3d3ef67902843d33585a451e9f21fe0,fiix: fix Page.addScriptToEvaluateOnNewDocument CDP call + linting,['28e26cb87a6bf1c356170574553421c7b19abdc6'],False,['browser_use/browser/session.py']
8b4d74a3691b68e8ebd31b74884ab30d1066a1f9,Fix screenshot,['b113e381a2247e2750c94830c6bc15f5cdda8a48'],False,"['browser_use/browser/dom_watchdog.py', 'browser_use/browser/events.py', 'browser_use/browser/screenshot_watchdog.py']"
c37b72adb116391b06368f1d80bd816e31b69d88,fix screenshot return type and add recovery using activateTarget when any handler fails,['0a3dcc78911718ecfd2e406f1200403d9c81ca4d'],False,"['browser_use/browser/dom_watchdog.py', 'browser_use/browser/events.py', 'browser_use/browser/screenshot_watchdog.py', 'browser_use/browser/session.py', 'browser_use/browser/storage_state_watchdog.py', 'browser_use/browser/watchdog_base.py', 'browser_use/controller/service.py']"
640f147995193b7365cafc58132e08b4942ef54e,fix cdp session recovery when no focus exists,['c37b72adb116391b06368f1d80bd816e31b69d88'],False,['browser_use/browser/watchdog_base.py']
d5eceeac22319647f268707efee6969a000319ad,Merge commit 'c37b72adb116391b06368f1d80bd816e31b69d88' into bugfix/multi-act,"['a29d4ac8bdea548cff046c6a72b0fb603f17b4f1', 'c37b72adb116391b06368f1d80bd816e31b69d88']",True,[]
7106a3255b0431433603313aa3a9a8f52e70a0bb,Merge commit '640f147995193b7365cafc58132e08b4942ef54e' into bugfix/multi-act,"['d5eceeac22319647f268707efee6969a000319ad', '640f147995193b7365cafc58132e08b4942ef54e']",True,[]
3211ae4ab8d9cade2f62599f90bb7f6a7fdf3c20,"Mert/reduce extracted elems (#2659)


    
<!-- This is an auto-generated description by cubic. -->

## Summary by cubic
Reduced the number of extracted interactive elements by filtering out
child nodes fully contained within certain parent element bounds,
improving accuracy and reducing noise in the serialized DOM output.

- **Refactors**
- Updated clickable element detection to exclude most SVG elements
unless they have explicit interactive attributes.
- Added bounding box filtering logic to skip redundant child elements
inside propagating parents like buttons and links.
- Marked excluded nodes in the tree for easier debugging and
serialization.

<!-- End of auto-generated description by cubic. -->","['a15f5ab6707c1f82e34db521d4d8408670b190ef', 'b5eac5b72c8efe8c762081edf2035d4605f11668']",True,[]
5a908851d5ae3123dbd7ed2120bbb62f8702bb6b,Increase consecutive_failures if action error,['15325a6050b1a1d6d58834cf8cdc37c3a986a5ff'],False,['browser_use/agent/service.py']
56086329fd39efd00972713c58574a7f68b4ee1c,Only increase errors if first action fails,['5a908851d5ae3123dbd7ed2120bbb62f8702bb6b'],False,['browser_use/agent/service.py']
d753ca003a4bae3c9c408d3c33347c022feaddbc,Enhance selection logic for dropdowns and menus to support case-insensitive matching for both text and values. Update error messages for better clarity when options are not found. Trim whitespace from option texts to ensure accurate comparisons.,['56086329fd39efd00972713c58574a7f68b4ee1c'],False,['browser_use/controller/service.py']
fe438376497f019f4ba9fd85e86e114e0061683d,Enhance error messages in dropdown and menu selection logic to include available options for better debugging. This change improves clarity when options are not found by providing a structured list of available choices.,['14a5aaa3ff0a60008433a22a245d35a201a9b653'],False,['browser_use/controller/service.py']
c88599a749c69c4c1a03ead4e055a948d1472653,Merge commit 'd8f147fac486f26cf951a88d8b0b8f6d2a31fb02' into local-remote-split-early-error,"['fe438376497f019f4ba9fd85e86e114e0061683d', 'd8f147fac486f26cf951a88d8b0b8f6d2a31fb02']",True,[]
c648ac944c087a5b95f523b4abc39031af44cc36,Merge branch 'local-remote-split-early-error' into local-remote-split,"['21833650a3f6995eb217dea39c1764b7106b9cd8', 'c88599a749c69c4c1a03ead4e055a948d1472653']",True,[]
3763275e1c5af63ae54da654ec75a4b530499c1a,fixed nested iframe scroll bounds,['bcb9a119c640c6bd99551512dd21179c23993556'],False,['browser_use/dom/service.py']
2801c84cfdace85aafd78b0f7296c56d85c4f759,fix-done-action-not defined,['1c835b3672b337a93f92437fd5c2e353574a73b9'],False,['browser_use/agent/service.py']
15d75fa882fe456f614275700c57ececb638ef97,"fix-done-action-not defined (#2661)

Auto-generated PR for: fix-done-action-not defined
    
<!-- This is an auto-generated description by cubic. -->
---

## Summary by cubic
Fixed undefined variable errors in multi_act by replacing repeated uses
of len(actions) with a total_actions variable.

- **Bug Fixes**
- Prevented crashes when logging action progress and handling done
actions.

<!-- End of auto-generated description by cubic. -->","['1c835b3672b337a93f92437fd5c2e353574a73b9', '2801c84cfdace85aafd78b0f7296c56d85c4f759']",True,[]
e15a8a216e8eee617dce24e7b49413dea0f997c3,hot-fix/scroll,['ec71237cdab46d334b28c5b650ef017cdc2feb8c'],False,"['browser_use/dom/serializer/serializer.py', 'browser_use/dom/views.py']"
e0ce2c50f8bc0b7aaf35a9bfc208d02150c08d60,"hot-fix/scroll (#2664)

Auto-generated PR for: hot-fix/scroll
    
<!-- This is an auto-generated description by cubic. -->
---

## Summary by cubic
Fixed scrollable element detection and improved scroll info display to
prevent false positives and reduce clutter in the DOM tree view.

- **Bug Fixes**
- Only marks elements as scrollable if their CSS overflow is set to
auto, scroll, or overlay.
- Shows scroll info only for top-level scrollable containers and
iframes, avoiding nested scroll spam.
 - Scroll info text is now shorter and easier to read.

<!-- End of auto-generated description by cubic. -->","['ec71237cdab46d334b28c5b650ef017cdc2feb8c', 'fad718b364461d1368c09b1eb844b76e866b8094']",True,[]
c40daa14eb68d13f5ad4af8cf67de95f1c97a8cf,hot-fix/error-count-only-for-single-steps,['e0ce2c50f8bc0b7aaf35a9bfc208d02150c08d60'],False,['browser_use/agent/service.py']
7ff27c76e24c52fc75051055de08f63bc30993fe,"hot-fix/error-count-only-for-single-steps (#2665)

Auto-generated PR for: hot-fix/error-count-only-for-single-steps
    
<!-- This is an auto-generated description by cubic. -->
---

## Summary by cubic
Fixed error counting logic so consecutive failures are only tracked for
single-step results, preventing incorrect failure counts for multi-step
actions.

<!-- End of auto-generated description by cubic. -->","['e0ce2c50f8bc0b7aaf35a9bfc208d02150c08d60', 'c40daa14eb68d13f5ad4af8cf67de95f1c97a8cf']",True,[]
a476a1ec2873a7f49281f3504210934ca21e599e,fix clear_existing param to input_text,['6c2e854ee563ff28aaa0ebad2349ae0f9bec6b43'],False,['browser_use/browser/default_action_watchdog.py']
b3546b0cf56420157025623ccd668935bae74cf3,fix iframe scroll detection and viewport element inclusion tests after scroll,['a476a1ec2873a7f49281f3504210934ca21e599e'],False,"['browser_use/browser/default_action_watchdog.py', 'browser_use/browser/downloads_watchdog.py', 'browser_use/browser/popups_watchdog.py', 'browser_use/dom/serializer/clickable_elements.py', 'browser_use/dom/service.py', 'browser_use/logging_config.py', 'tests/scripts/debug_iframe_scrolling.py']"
524017c8b95f4437c183f388cb3e521ae808d0b7,more clear_existing fixes for input_text,['fcc38f6f44b4e3b768a427896139d443038c1878'],False,"['browser_use/controller/service.py', 'browser_use/controller/views.py']"
5de5c746fd70f27c07489776e8a566e19bc85fc1,Merge branch 'main' into fix/issue-2614-queue-shutdown-clean,"['571bfa78a478a3df67311913968a80289bd39c04', '05fb8a85f7bd1a28b20f58f92108f24a557e3f2a']",True,[]
1689b9a2e7179e7046d94a5f66e7b705fb0dc0e2,Fix #2614: Prevent QueueShutDown exception when using add_new_task + multiple runs (#2649),"['05fb8a85f7bd1a28b20f58f92108f24a557e3f2a', '5de5c746fd70f27c07489776e8a566e19bc85fc1']",True,[]
